New_ID,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,dept,salary,left_company
11977,0.41,0.47,2.0,138.0,3.0,0.0,0.0,sales,low,0
11978,0.11,0.96,6.0,298.0,4.0,0.0,0.0,sales,low,0
11979,0.75,0.99,5.0,254.0,5.0,0.0,0.0,sales,low,0
11980,0.82,0.85,5.0,248.0,5.0,0.0,0.0,sales,low,0
11981,0.79,1.0,5.0,257.0,6.0,0.0,0.0,sales,low,0
11982,0.43,0.53,2.0,150.0,3.0,0.0,0.0,sales,low,0
11983,0.1,0.9,7.0,281.0,4.0,0.0,0.0,sales,low,0
11984,0.46,0.48,2.0,141.0,3.0,1.0,0.0,sales,low,0
11985,0.43,0.57,2.0,157.0,3.0,0.0,0.0,sales,low,0
11986,0.43,0.55,2.0,136.0,3.0,0.0,0.0,sales,low,0
11987,0.11,0.8,7.0,296.0,4.0,0.0,0.0,sales,low,0
11988,0.09,0.86,6.0,279.0,4.0,0.0,0.0,sales,low,0
11989,0.37,0.53,2.0,131.0,3.0,0.0,0.0,sales,low,0
11990,0.4,0.57,2.0,160.0,3.0,0.0,0.0,accounting,low,0
11991,0.1,0.77,7.0,291.0,4.0,0.0,0.0,accounting,low,0
11992,0.41,0.53,2.0,157.0,3.0,0.0,0.0,accounting,low,0
11993,0.79,0.58,3.0,294.0,4.0,0.0,0.0,hr,low,0
11994,0.11,0.79,7.0,310.0,4.0,0.0,0.0,hr,low,0
11995,0.1,0.97,6.0,282.0,4.0,0.0,0.0,hr,medium,0
11996,0.44,0.51,2.0,134.0,3.0,0.0,0.0,hr,medium,0
11997,0.25,0.46,4.0,214.0,4.0,0.0,0.0,technical,medium,0
11998,0.44,0.52,2.0,137.0,3.0,0.0,0.0,technical,medium,0
11999,0.73,1.0,4.0,252.0,5.0,0.0,0.0,technical,medium,0
12000,0.75,0.97,5.0,243.0,6.0,0.0,0.0,technical,medium,0
12001,0.36,0.47,2.0,148.0,3.0,0.0,0.0,technical,medium,0
12002,0.37,0.49,2.0,151.0,3.0,0.0,0.0,technical,medium,0
12003,0.39,0.49,2.0,129.0,3.0,0.0,0.0,technical,medium,0
12004,0.48,0.78,2.0,198.0,2.0,0.0,0.0,technical,medium,0
12005,0.57,0.72,4.0,275.0,6.0,0.0,0.0,technical,medium,0
12006,0.9,0.96,5.0,243.0,5.0,0.0,0.0,technical,medium,0
12007,0.39,0.55,2.0,159.0,3.0,0.0,0.0,technical,high,0
12008,0.44,0.51,2.0,145.0,3.0,0.0,0.0,support,low,0
12009,0.81,0.88,5.0,242.0,5.0,0.0,0.0,support,medium,0
12010,0.74,0.87,5.0,242.0,5.0,0.0,0.0,support,medium,0
12011,0.44,0.56,2.0,145.0,3.0,0.0,0.0,support,medium,0
12012,0.41,0.56,2.0,154.0,3.0,0.0,1.0,support,medium,0
12013,0.4,0.51,2.0,139.0,3.0,0.0,0.0,support,low,0
12014,0.46,0.57,2.0,152.0,3.0,0.0,0.0,support,low,0
12015,0.8,0.83,2.0,211.0,3.0,0.0,0.0,support,low,0
12016,0.87,0.9,5.0,258.0,5.0,0.0,0.0,support,low,0
12017,0.39,0.54,2.0,155.0,3.0,0.0,0.0,support,low,0
12018,0.38,0.55,2.0,148.0,3.0,0.0,0.0,support,low,0
12019,0.66,0.67,2.0,255.0,3.0,0.0,0.0,technical,low,0
12020,0.1,0.8,6.0,264.0,4.0,0.0,0.0,technical,low,0
12021,0.37,0.54,2.0,132.0,3.0,0.0,0.0,technical,low,0
12022,0.1,0.77,6.0,255.0,4.0,0.0,0.0,management,low,0
12023,0.09,0.87,5.0,263.0,4.0,0.0,0.0,IT,low,0
12024,0.86,0.84,5.0,222.0,5.0,0.0,0.0,IT,low,0
12025,0.11,0.9,6.0,263.0,4.0,0.0,0.0,IT,low,0
12026,0.37,0.46,2.0,157.0,3.0,0.0,0.0,IT,low,0
12027,0.11,0.92,7.0,307.0,4.0,0.0,0.0,IT,low,0
12028,0.77,0.98,5.0,259.0,6.0,0.0,0.0,product_mng,low,0
12029,0.84,0.94,5.0,222.0,6.0,0.0,0.0,product_mng,low,0
12030,0.1,0.84,7.0,250.0,4.0,0.0,0.0,product_mng,low,0
12031,0.83,0.9,5.0,245.0,5.0,0.0,0.0,product_mng,low,0
12032,0.11,0.79,6.0,292.0,4.0,0.0,0.0,IT,low,0
12033,0.86,0.92,5.0,252.0,5.0,0.0,0.0,RandD,low,0
12034,0.38,0.56,2.0,161.0,3.0,0.0,0.0,RandD,medium,0
12035,0.11,0.88,5.0,250.0,4.0,0.0,0.0,RandD,medium,0
12036,0.45,0.49,2.0,134.0,3.0,0.0,0.0,RandD,medium,0
12037,0.1,0.85,7.0,279.0,4.0,0.0,0.0,RandD,medium,0
12038,0.09,0.95,7.0,256.0,4.0,0.0,0.0,marketing,medium,0
12039,0.39,0.53,2.0,127.0,3.0,0.0,0.0,sales,medium,0
12040,0.37,0.47,2.0,138.0,3.0,1.0,0.0,accounting,medium,0
12041,0.81,0.97,5.0,243.0,5.0,0.0,0.0,support,medium,0
12042,0.09,0.9,7.0,296.0,4.0,0.0,0.0,technical,medium,0
12043,0.1,0.88,7.0,267.0,4.0,0.0,0.0,management,medium,0
12044,0.39,0.49,2.0,144.0,3.0,0.0,0.0,marketing,medium,0
12045,0.83,0.95,4.0,251.0,5.0,0.0,0.0,marketing,medium,0
12046,0.45,0.57,2.0,148.0,3.0,0.0,0.0,marketing,high,0
12047,0.43,0.51,2.0,141.0,3.0,0.0,0.0,sales,low,0
12048,0.8,0.75,3.0,268.0,2.0,0.0,0.0,sales,medium,0
12049,0.1,0.86,6.0,247.0,4.0,0.0,0.0,sales,medium,0
12050,0.1,0.55,2.0,247.0,4.0,0.0,0.0,sales,medium,0
12051,0.36,0.52,2.0,146.0,3.0,0.0,0.0,sales,medium,0
12052,0.38,0.5,2.0,140.0,3.0,0.0,0.0,sales,low,0
12053,0.78,0.98,5.0,263.0,6.0,0.0,0.0,sales,low,0
12054,0.44,0.49,2.0,145.0,3.0,0.0,0.0,sales,low,0
12055,0.41,0.46,2.0,156.0,3.0,1.0,0.0,sales,low,0
12056,0.72,0.85,5.0,244.0,6.0,0.0,0.0,sales,low,0
12057,0.46,0.54,2.0,144.0,3.0,0.0,0.0,sales,low,0
12058,0.1,0.9,7.0,286.0,4.0,0.0,0.0,sales,low,0
12059,0.34,0.67,4.0,141.0,2.0,0.0,0.0,sales,low,0
12060,0.11,0.89,6.0,260.0,5.0,0.0,0.0,sales,low,0
12061,0.38,0.56,2.0,154.0,3.0,0.0,0.0,sales,low,0
12062,0.82,0.92,5.0,225.0,5.0,0.0,0.0,sales,low,0
12063,0.39,0.57,2.0,127.0,3.0,0.0,0.0,sales,low,0
12064,0.44,0.53,2.0,140.0,3.0,0.0,0.0,sales,low,0
12065,0.43,0.52,2.0,147.0,3.0,0.0,0.0,sales,low,0
12066,0.84,0.83,4.0,227.0,5.0,0.0,0.0,accounting,low,0
12067,0.43,0.48,2.0,153.0,3.0,0.0,0.0,accounting,low,0
12068,0.37,0.52,2.0,128.0,3.0,0.0,0.0,accounting,low,0
12069,0.74,0.97,4.0,228.0,5.0,0.0,0.0,hr,low,0
12070,0.73,0.97,5.0,235.0,5.0,0.0,0.0,hr,low,0
12071,0.37,0.47,2.0,148.0,3.0,0.0,0.0,hr,low,0
12072,0.58,0.62,4.0,238.0,3.0,0.0,0.0,hr,low,0
12073,0.4,0.54,2.0,141.0,3.0,0.0,0.0,technical,medium,0
12074,0.51,0.83,5.0,249.0,4.0,0.0,0.0,technical,medium,0
12075,0.46,0.5,2.0,151.0,3.0,0.0,0.0,technical,medium,0
12076,0.45,0.54,2.0,129.0,3.0,0.0,0.0,technical,medium,0
12077,0.46,0.5,2.0,156.0,3.0,0.0,0.0,technical,medium,0
12078,0.39,0.45,2.0,134.0,3.0,0.0,0.0,technical,medium,0
12079,0.09,0.88,6.0,269.0,4.0,0.0,0.0,technical,medium,0
12080,0.09,0.77,6.0,290.0,4.0,0.0,0.0,technical,medium,0
12081,0.37,0.51,2.0,132.0,3.0,0.0,0.0,technical,medium,0
12082,0.1,0.89,7.0,308.0,4.0,0.0,0.0,technical,medium,0
12083,0.77,1.0,4.0,232.0,5.0,0.0,0.0,technical,medium,0
12084,0.79,0.86,5.0,235.0,5.0,0.0,0.0,support,medium,0
12085,0.43,0.55,2.0,130.0,3.0,0.0,0.0,support,high,0
12086,0.38,0.53,2.0,146.0,3.0,0.0,0.0,support,low,0
12087,0.77,0.91,5.0,221.0,6.0,0.0,0.0,support,medium,0
12088,0.44,0.5,2.0,130.0,3.0,0.0,0.0,support,medium,0
12089,0.39,0.46,2.0,136.0,3.0,0.0,0.0,support,medium,0
12090,0.78,0.89,5.0,274.0,6.0,0.0,0.0,support,medium,0
12091,0.1,0.79,6.0,256.0,5.0,0.0,0.0,support,low,0
12092,0.1,0.77,5.0,276.0,4.0,0.0,0.0,support,low,0
12093,0.75,0.85,5.0,267.0,5.0,0.0,0.0,support,low,0
12094,0.46,0.62,6.0,213.0,3.0,0.0,0.0,support,low,0
12095,0.91,0.97,4.0,274.0,6.0,0.0,0.0,technical,low,0
12096,0.1,0.92,6.0,258.0,4.0,0.0,0.0,technical,low,0
12097,0.72,0.6,3.0,153.0,5.0,0.0,0.0,technical,low,0
12098,0.11,0.95,6.0,245.0,4.0,0.0,0.0,management,low,0
12099,0.11,0.94,6.0,264.0,4.0,0.0,0.0,IT,low,0
12100,0.46,0.57,2.0,154.0,3.0,0.0,0.0,IT,low,0
12101,0.37,0.46,2.0,149.0,3.0,0.0,0.0,IT,low,0
12102,0.46,0.5,2.0,157.0,3.0,0.0,0.0,IT,low,0
12103,0.43,0.57,2.0,127.0,3.0,0.0,0.0,IT,low,0
12104,0.11,0.82,6.0,270.0,4.0,0.0,0.0,product_mng,low,0
12105,0.73,0.89,5.0,236.0,6.0,0.0,0.0,product_mng,low,0
12106,0.43,0.47,2.0,158.0,3.0,0.0,0.0,product_mng,low,0
12107,0.86,1.0,5.0,229.0,5.0,0.0,0.0,product_mng,low,0
12108,0.1,0.83,6.0,269.0,4.0,0.0,0.0,IT,low,0
12109,0.4,0.49,2.0,128.0,3.0,0.0,0.0,sales,low,0
12110,0.11,0.87,7.0,278.0,4.0,0.0,0.0,sales,low,0
12111,0.86,0.98,3.0,158.0,5.0,0.0,0.0,sales,low,0
12112,0.42,1.0,3.0,202.0,3.0,0.0,0.0,sales,medium,0
12113,0.79,0.84,4.0,240.0,5.0,0.0,0.0,sales,medium,0
12114,0.1,0.96,7.0,255.0,4.0,0.0,0.0,marketing,medium,0
12115,0.09,0.92,7.0,254.0,4.0,0.0,0.0,sales,medium,0
12116,0.09,0.82,6.0,257.0,4.0,0.0,0.0,accounting,medium,0
12117,0.87,1.0,4.0,228.0,5.0,0.0,0.0,support,medium,0
12118,0.36,0.49,2.0,145.0,3.0,0.0,0.0,technical,medium,0
12119,0.42,0.75,3.0,218.0,4.0,0.0,0.0,management,medium,0
12120,0.84,0.86,5.0,268.0,5.0,0.0,0.0,marketing,medium,0
12121,0.1,0.83,6.0,278.0,4.0,0.0,0.0,marketing,medium,0
12122,0.78,0.71,3.0,249.0,5.0,0.0,0.0,marketing,medium,0
12123,0.35,0.99,3.0,236.0,4.0,0.0,0.0,sales,medium,0
12124,0.1,0.81,7.0,291.0,4.0,0.0,0.0,sales,high,0
12125,0.11,0.8,6.0,306.0,4.0,0.0,0.0,sales,low,0
12126,0.43,0.48,2.0,135.0,3.0,0.0,0.0,sales,medium,0
12127,0.38,0.45,2.0,156.0,3.0,0.0,0.0,sales,medium,0
12128,0.46,0.54,2.0,143.0,3.0,0.0,0.0,sales,medium,0
12129,0.89,0.82,4.0,243.0,5.0,0.0,0.0,sales,medium,0
12130,0.45,0.5,2.0,147.0,3.0,0.0,0.0,sales,low,0
12131,0.44,0.53,2.0,159.0,3.0,0.0,0.0,sales,low,0
12132,0.74,0.54,5.0,216.0,3.0,0.0,0.0,sales,low,0
12133,0.45,0.54,2.0,152.0,3.0,0.0,0.0,sales,low,0
12134,0.79,0.93,4.0,226.0,5.0,0.0,0.0,sales,low,0
12135,0.79,0.91,5.0,271.0,5.0,0.0,0.0,sales,low,0
12136,0.11,0.87,6.0,255.0,4.0,0.0,0.0,sales,low,0
12137,0.42,0.48,2.0,140.0,3.0,0.0,0.0,sales,low,0
12138,0.64,0.9,6.0,252.0,2.0,0.0,0.0,sales,low,0
12139,0.4,0.55,2.0,159.0,3.0,0.0,0.0,sales,low,0
12140,0.84,0.98,5.0,270.0,5.0,0.0,0.0,sales,low,0
12141,0.73,0.92,5.0,232.0,5.0,0.0,0.0,sales,low,0
12142,0.4,0.51,2.0,144.0,3.0,0.0,0.0,accounting,low,0
12143,0.36,0.45,2.0,127.0,3.0,0.0,0.0,accounting,low,0
12144,0.43,0.47,2.0,131.0,3.0,0.0,0.0,accounting,low,0
12145,0.11,0.78,6.0,243.0,4.0,0.0,0.0,hr,low,0
12146,0.91,1.0,5.0,244.0,6.0,0.0,0.0,hr,low,0
12147,0.8,1.0,5.0,260.0,5.0,0.0,0.0,hr,low,0
12148,0.42,0.49,2.0,139.0,3.0,0.0,0.0,hr,low,0
12149,0.31,0.87,4.0,184.0,3.0,0.0,0.0,technical,low,0
12150,0.44,0.47,2.0,130.0,3.0,0.0,0.0,technical,low,0
12151,0.38,0.54,2.0,135.0,3.0,0.0,0.0,technical,medium,0
12152,0.45,0.56,2.0,146.0,3.0,0.0,0.0,technical,medium,0
12153,0.43,0.46,2.0,149.0,3.0,0.0,0.0,technical,medium,0
12154,0.45,0.46,2.0,153.0,3.0,1.0,0.0,technical,medium,0
12155,0.43,0.57,2.0,160.0,3.0,0.0,0.0,technical,medium,0
12156,0.43,0.49,2.0,160.0,3.0,0.0,0.0,technical,medium,0
12157,0.09,0.83,6.0,282.0,4.0,0.0,0.0,technical,medium,0
12158,0.43,0.47,2.0,128.0,3.0,0.0,0.0,technical,medium,0
12159,0.79,0.94,4.0,232.0,5.0,0.0,0.0,technical,medium,0
12160,0.85,0.58,3.0,226.0,2.0,0.0,0.0,support,medium,0
12161,0.38,0.45,2.0,129.0,3.0,0.0,0.0,support,medium,0
12162,0.11,0.92,7.0,255.0,4.0,0.0,0.0,support,medium,0
12163,0.83,0.99,5.0,258.0,5.0,0.0,0.0,support,high,0
12164,0.81,0.91,4.0,229.0,5.0,0.0,0.0,support,low,0
12165,0.42,0.56,2.0,143.0,3.0,0.0,0.0,support,medium,0
12166,0.11,0.87,6.0,257.0,4.0,0.0,0.0,support,medium,0
12167,0.11,0.85,7.0,275.0,4.0,0.0,0.0,support,medium,0
12168,0.1,0.89,7.0,291.0,4.0,0.0,0.0,support,medium,0
12169,0.5,0.54,5.0,153.0,4.0,0.0,0.0,support,low,0
12170,0.44,0.49,2.0,154.0,3.0,0.0,0.0,support,low,0
12171,0.11,0.9,6.0,301.0,4.0,0.0,0.0,technical,low,0
12172,0.39,0.52,2.0,134.0,3.0,0.0,0.0,technical,low,0
12173,0.11,0.78,6.0,245.0,4.0,0.0,0.0,technical,low,0
12174,0.36,0.5,2.0,132.0,3.0,0.0,0.0,management,low,0
12175,0.43,0.51,2.0,130.0,3.0,0.0,0.0,IT,low,0
12176,0.4,0.5,2.0,127.0,3.0,0.0,0.0,IT,low,0
12177,0.86,0.84,4.0,246.0,6.0,0.0,0.0,IT,low,0
12178,0.38,0.49,2.0,145.0,3.0,0.0,0.0,IT,low,0
12179,0.46,0.45,2.0,138.0,3.0,0.0,1.0,IT,low,0
12180,0.37,0.57,2.0,129.0,3.0,0.0,0.0,product_mng,low,0
12181,0.43,0.52,2.0,150.0,3.0,0.0,0.0,product_mng,low,0
12182,0.66,0.93,5.0,253.0,5.0,0.0,0.0,product_mng,low,0
12183,0.37,0.48,2.0,160.0,3.0,0.0,0.0,product_mng,low,0
12184,0.77,0.92,5.0,235.0,5.0,0.0,0.0,IT,low,0
12185,0.38,0.55,2.0,151.0,3.0,0.0,0.0,sales,low,0
12186,0.39,0.54,2.0,127.0,3.0,0.0,0.0,sales,low,0
12187,0.41,0.55,2.0,151.0,3.0,0.0,0.0,sales,low,0
12188,0.1,0.9,7.0,290.0,4.0,0.0,0.0,sales,low,0
12189,0.09,0.93,6.0,249.0,4.0,0.0,0.0,sales,low,0
12190,0.41,0.47,2.0,131.0,3.0,0.0,0.0,marketing,medium,0
12191,0.39,0.46,2.0,159.0,3.0,0.0,0.0,sales,medium,0
12192,0.83,0.99,4.0,223.0,5.0,0.0,0.0,accounting,medium,0
12193,0.09,0.87,3.0,214.0,2.0,0.0,0.0,support,medium,0
12194,0.75,0.81,5.0,227.0,5.0,0.0,0.0,technical,medium,0
12195,0.44,0.54,2.0,127.0,3.0,0.0,0.0,management,medium,0
12196,0.1,0.84,6.0,293.0,5.0,0.0,0.0,marketing,medium,0
12197,0.42,0.46,2.0,141.0,3.0,0.0,0.0,marketing,medium,0
12198,0.1,0.83,6.0,300.0,4.0,0.0,0.0,marketing,medium,0
12199,0.1,0.86,6.0,309.0,4.0,0.0,0.0,sales,medium,0
12200,0.31,0.77,4.0,149.0,3.0,0.0,0.0,sales,medium,0
12201,0.42,0.54,2.0,159.0,3.0,0.0,0.0,sales,medium,0
12202,0.38,0.5,2.0,152.0,3.0,0.0,0.0,sales,high,0
12203,0.39,0.57,2.0,158.0,3.0,0.0,0.0,sales,low,0
12204,0.1,0.97,6.0,254.0,5.0,0.0,0.0,sales,medium,0
12205,0.11,0.93,6.0,294.0,4.0,0.0,0.0,sales,medium,0
12206,0.1,0.92,7.0,269.0,4.0,0.0,0.0,sales,medium,0
12207,0.11,0.9,7.0,247.0,4.0,0.0,0.0,sales,medium,0
12208,0.44,0.65,3.0,271.0,4.0,0.0,0.0,sales,low,0
12209,0.91,0.96,4.0,232.0,5.0,0.0,0.0,sales,low,0
12210,0.72,1.0,4.0,245.0,5.0,0.0,0.0,sales,low,0
12211,0.36,0.46,2.0,132.0,3.0,0.0,0.0,sales,low,0
12212,0.44,0.57,2.0,131.0,3.0,0.0,0.0,sales,low,0
12213,0.85,0.99,5.0,248.0,5.0,0.0,0.0,sales,low,0
12214,0.78,0.93,5.0,225.0,5.0,0.0,0.0,sales,low,0
12215,0.39,0.46,2.0,156.0,3.0,0.0,0.0,sales,low,0
12216,0.78,0.81,3.0,222.0,2.0,0.0,0.0,sales,low,0
12217,0.1,0.92,6.0,243.0,4.0,1.0,0.0,sales,low,0
12218,0.23,0.99,4.0,204.0,4.0,1.0,0.0,accounting,low,0
12219,0.11,0.87,6.0,301.0,4.0,0.0,0.0,accounting,low,0
12220,0.9,0.83,5.0,259.0,5.0,0.0,0.0,accounting,low,0
12221,0.91,0.89,4.0,247.0,5.0,0.0,0.0,hr,low,0
12222,0.11,0.79,7.0,295.0,4.0,0.0,0.0,hr,low,0
12223,0.43,0.54,2.0,150.0,3.0,0.0,0.0,hr,low,0
12224,0.45,0.49,2.0,151.0,3.0,0.0,0.0,hr,low,0
12225,0.11,0.91,5.0,291.0,4.0,0.0,0.0,technical,low,0
12226,0.11,0.93,6.0,253.0,4.0,1.0,0.0,technical,low,0
12227,0.43,0.5,2.0,161.0,3.0,0.0,0.0,technical,low,0
12228,0.91,0.97,4.0,251.0,6.0,0.0,0.0,technical,low,0
12229,0.43,0.55,2.0,153.0,3.0,0.0,0.0,technical,medium,0
12230,0.85,0.82,5.0,264.0,6.0,0.0,0.0,technical,medium,0
12231,0.1,0.77,6.0,310.0,4.0,0.0,0.0,technical,medium,0
12232,0.81,0.95,5.0,266.0,5.0,0.0,0.0,technical,medium,0
12233,0.36,0.62,4.0,237.0,2.0,0.0,0.0,technical,medium,0
12234,0.45,0.54,2.0,138.0,3.0,0.0,0.0,technical,medium,0
12235,0.86,1.0,5.0,227.0,5.0,0.0,0.0,technical,medium,0
12236,0.71,1.0,4.0,300.0,5.0,0.0,0.0,support,medium,0
12237,0.11,0.97,7.0,310.0,4.0,0.0,0.0,support,medium,0
12238,0.84,0.93,5.0,236.0,5.0,0.0,0.0,support,medium,0
12239,0.09,0.97,7.0,288.0,4.0,0.0,0.0,support,medium,0
12240,0.38,0.49,2.0,127.0,3.0,0.0,0.0,support,medium,0
12241,0.15,0.55,6.0,139.0,4.0,0.0,0.0,support,high,0
12242,0.1,0.92,7.0,253.0,4.0,1.0,0.0,support,low,0
12243,0.8,0.97,4.0,218.0,5.0,1.0,0.0,support,medium,0
12244,0.84,0.97,5.0,251.0,5.0,0.0,0.0,support,medium,0
12245,0.11,0.87,6.0,264.0,4.0,0.0,0.0,support,medium,0
12246,0.89,0.79,3.0,149.0,2.0,0.0,0.0,support,medium,0
12247,0.45,0.51,2.0,138.0,3.0,0.0,0.0,technical,low,0
12248,0.11,0.93,7.0,284.0,4.0,0.0,0.0,technical,low,0
12249,0.74,0.93,5.0,244.0,5.0,0.0,0.0,technical,low,0
12250,0.41,0.5,2.0,128.0,3.0,0.0,0.0,management,low,0
12251,0.44,0.53,2.0,154.0,3.0,0.0,0.0,IT,low,0
12252,0.37,0.56,2.0,138.0,3.0,0.0,0.0,IT,low,0
12253,0.11,0.86,6.0,308.0,4.0,0.0,0.0,IT,low,0
12254,0.1,0.93,6.0,269.0,4.0,0.0,0.0,IT,low,0
12255,0.7,0.74,6.0,136.0,3.0,0.0,0.0,IT,low,0
12256,0.59,1.0,2.0,160.0,5.0,0.0,0.0,product_mng,low,0
12257,0.38,0.53,2.0,138.0,3.0,0.0,0.0,product_mng,low,0
12258,0.72,0.95,4.0,220.0,5.0,0.0,0.0,product_mng,low,0
12259,0.73,1.0,5.0,274.0,5.0,0.0,0.0,product_mng,low,0
12260,0.39,0.48,2.0,161.0,3.0,0.0,0.0,IT,low,0
12261,0.89,0.82,5.0,224.0,6.0,0.0,0.0,RandD,low,0
12262,0.89,1.0,4.0,260.0,5.0,0.0,0.0,RandD,low,0
12263,0.11,0.78,6.0,300.0,4.0,1.0,0.0,RandD,low,0
12264,0.43,0.56,2.0,133.0,3.0,0.0,0.0,RandD,low,0
12265,0.09,0.93,6.0,308.0,4.0,0.0,0.0,RandD,low,0
12266,0.81,0.9,5.0,238.0,6.0,0.0,0.0,marketing,low,0
12267,0.37,0.53,2.0,126.0,3.0,0.0,0.0,sales,low,0
12268,0.36,0.56,2.0,138.0,3.0,0.0,0.0,accounting,medium,0
12269,0.11,0.85,6.0,299.0,4.0,0.0,0.0,support,medium,0
12270,0.1,0.85,6.0,254.0,4.0,0.0,0.0,technical,medium,0
12271,0.66,0.47,7.0,156.0,2.0,0.0,0.0,management,medium,0
12272,0.39,0.47,2.0,152.0,3.0,0.0,0.0,marketing,medium,0
12273,0.44,0.51,2.0,146.0,3.0,0.0,0.0,marketing,medium,0
12274,0.1,0.84,6.0,253.0,4.0,0.0,0.0,marketing,medium,0
12275,0.79,0.94,5.0,227.0,6.0,0.0,0.0,sales,medium,0
12276,0.1,0.81,6.0,301.0,4.0,1.0,0.0,sales,medium,0
12277,0.54,0.94,6.0,294.0,3.0,0.0,0.0,sales,medium,0
12278,0.37,0.47,2.0,151.0,3.0,0.0,0.0,sales,medium,0
12279,0.37,0.57,2.0,128.0,3.0,0.0,0.0,sales,medium,0
12280,0.82,0.89,5.0,217.0,5.0,0.0,0.0,sales,high,0
12281,0.45,0.52,2.0,160.0,3.0,0.0,0.0,sales,low,0
12282,0.79,0.9,5.0,263.0,5.0,0.0,0.0,sales,medium,0
12283,0.42,0.56,2.0,156.0,3.0,0.0,0.0,sales,medium,0
12284,0.1,0.85,6.0,273.0,4.0,0.0,0.0,sales,medium,0
12285,0.11,0.78,6.0,303.0,4.0,0.0,0.0,sales,medium,0
12286,0.74,1.0,4.0,253.0,5.0,0.0,0.0,sales,low,0
12287,0.1,0.93,6.0,270.0,4.0,0.0,0.0,sales,low,0
12288,0.79,1.0,4.0,218.0,5.0,0.0,0.0,sales,low,0
12289,0.43,0.48,2.0,144.0,3.0,0.0,0.0,sales,low,0
12290,0.41,0.47,2.0,154.0,3.0,0.0,0.0,sales,low,0
12291,0.39,0.55,2.0,146.0,3.0,0.0,0.0,sales,low,0
12292,0.1,0.94,6.0,260.0,4.0,0.0,0.0,sales,low,0
12293,0.82,0.85,5.0,218.0,5.0,0.0,0.0,sales,low,0
12294,0.41,0.46,2.0,128.0,3.0,0.0,0.0,accounting,low,0
12295,0.42,0.56,2.0,128.0,3.0,0.0,0.0,accounting,low,0
12296,0.74,0.88,4.0,248.0,6.0,0.0,0.0,accounting,low,0
12297,0.38,0.57,2.0,152.0,3.0,1.0,0.0,hr,low,0
12298,0.39,0.56,2.0,126.0,3.0,0.0,0.0,hr,low,0
12299,0.87,0.94,4.0,260.0,5.0,0.0,0.0,hr,low,0
12300,0.1,0.9,5.0,263.0,4.0,0.0,0.0,hr,low,0
12301,0.78,1.0,5.0,220.0,5.0,0.0,0.0,technical,low,0
12302,0.14,0.73,7.0,282.0,5.0,0.0,0.0,technical,low,0
12303,0.11,0.94,6.0,277.0,5.0,0.0,0.0,technical,low,0
12304,0.91,0.94,5.0,257.0,5.0,0.0,0.0,technical,low,0
12305,0.49,0.63,6.0,265.0,3.0,0.0,0.0,technical,low,0
12306,0.38,0.47,2.0,143.0,3.0,0.0,0.0,technical,low,0
12307,0.82,0.97,5.0,263.0,5.0,0.0,0.0,technical,medium,0
12308,0.38,0.88,3.0,154.0,4.0,0.0,0.0,technical,medium,0
12309,0.89,1.0,5.0,253.0,5.0,0.0,0.0,technical,medium,0
12310,0.11,0.79,6.0,294.0,4.0,0.0,0.0,technical,medium,0
12311,0.37,0.51,2.0,128.0,3.0,0.0,0.0,technical,medium,0
12312,0.38,0.5,2.0,153.0,3.0,0.0,0.0,support,medium,0
12313,0.78,0.87,5.0,256.0,5.0,0.0,0.0,support,medium,0
12314,0.41,0.51,2.0,127.0,3.0,0.0,0.0,support,medium,0
12315,0.41,0.51,2.0,137.0,3.0,0.0,0.0,support,medium,0
12316,0.11,0.83,6.0,295.0,4.0,0.0,0.0,support,medium,0
12317,0.11,0.79,6.0,281.0,4.0,0.0,0.0,support,medium,0
12318,0.43,0.57,2.0,131.0,3.0,1.0,0.0,support,medium,0
12319,0.75,0.86,5.0,237.0,5.0,0.0,0.0,support,high,0
12320,0.74,0.99,4.0,276.0,5.0,0.0,0.0,support,low,0
12321,0.85,0.85,5.0,267.0,5.0,0.0,0.0,support,medium,0
12322,0.73,0.92,5.0,266.0,5.0,0.0,0.0,support,medium,0
12323,0.1,0.79,6.0,294.0,4.0,0.0,0.0,technical,medium,0
12324,0.44,0.56,2.0,134.0,3.0,0.0,0.0,technical,medium,0
12325,0.3,0.56,3.0,309.0,4.0,1.0,0.0,technical,low,0
12326,0.11,0.77,7.0,273.0,4.0,0.0,0.0,management,low,0
12327,0.84,0.83,5.0,238.0,5.0,0.0,0.0,IT,low,0
12328,0.78,0.94,5.0,271.0,6.0,0.0,0.0,IT,low,0
12329,0.43,0.53,2.0,145.0,3.0,0.0,0.0,IT,low,0
12330,0.36,0.55,2.0,152.0,3.0,0.0,0.0,IT,low,0
12331,0.43,0.47,2.0,128.0,3.0,0.0,0.0,IT,low,0
12332,0.45,0.46,2.0,142.0,3.0,0.0,0.0,product_mng,low,0
12333,0.76,0.93,5.0,238.0,5.0,0.0,0.0,product_mng,low,0
12334,0.1,0.78,7.0,286.0,4.0,0.0,0.0,product_mng,low,0
12335,0.09,0.86,6.0,291.0,4.0,0.0,0.0,product_mng,low,0
12336,0.92,1.0,5.0,259.0,5.0,0.0,0.0,IT,low,0
12337,0.92,0.9,5.0,248.0,5.0,0.0,0.0,sales,low,0
12338,0.79,0.98,4.0,271.0,5.0,0.0,0.0,sales,low,0
